game_id,team_id_h,cluster_0h,cluster_1h,cluster_2h,cluster_3h,cluster_4h,cluster_5h,cluster_6h,cluster_7h,cluster_8h,cluster_9h,cluster_10h,cluster_11h,team_id_a,cluster_0a,cluster_1a,cluster_2a,cluster_3a,cluster_4a,cluster_5a,cluster_6a,cluster_7a,cluster_8a,cluster_9a,cluster_10a,cluster_11a
20401061,1610612756,2,0,0,0,0,2,1,0,0,5,1,0,1610612755,0,0,1,0,1,3,1,0,0,5,0,1
20401062,1610612757,0,0,0,0,1,0,1,0,1,5,1,0,1610612745,1,0,0,0,0,2,1,0,0,6,1,1
20401063,1610612754,1,0,1,0,0,3,0,0,0,5,0,1,1610612748,0,0,2,0,0,1,1,0,0,6,0,1
20401064,1610612741,1,0,1,0,1,2,0,0,0,5,1,0,1610612739,0,0,0,0,0,1,2,0,0,7,1,1
20401065,1610612747,2,0,1,0,0,1,0,0,0,6,0,1,1610612750,2,0,0,0,0,4,1,0,1,4,0,0
20401066,1610612755,0,0,1,0,1,3,0,0,0,5,0,1,1610612742,2,0,0,0,1,2,0,0,1,4,1,1
20401067,1610612766,0,0,1,0,0,2,1,0,2,6,0,0,1610612761,1,0,0,0,0,4,1,0,1,4,1,0
20401068,1610612753,0,0,1,0,1,0,1,0,0,7,0,1,1610612764,0,0,2,0,0,2,0,0,0,5,0,2
20401069,1610612737,0,0,1,0,1,3,1,0,0,5,0,0,1610612738,1,0,2,0,0,3,0,0,0,3,1,2
20401070,1610612752,1,0,4,0,0,2,0,0,0,4,0,1,1610612751,0,0,2,0,0,2,0,0,0,6,1,1
20401071,1610612765,1,0,1,0,1,0,1,0,1,5,2,0,1610612746,1,0,1,0,0,0,1,0,3,4,0,1
20401072,1610612739,0,0,0,0,0,1,2,0,0,7,1,1,1610612758,2,0,3,0,0,0,0,0,0,6,1,0
20401073,1610612749,0,0,3,0,0,1,1,0,1,4,0,1,1610612763,0,0,2,0,0,4,1,0,1,2,0,0
20401074,1610612745,1,0,0,0,0,2,0,0,0,6,1,1,1610612740,0,0,1,0,0,3,2,0,2,4,0,0
20401075,1610612762,0,0,1,0,0,1,2,0,1,6,0,0,1610612744,0,0,0,0,0,2,1,0,1,5,1,1
20401076,1610612756,2,0,0,0,0,2,2,0,0,4,1,0,1610612750,2,0,0,0,0,4,1,0,1,4,0,0
20401077,1610612743,0,0,1,0,1,1,0,0,1,5,1,1,1610612759,0,0,1,0,0,5,0,0,0,4,2,0
20401078,1610612760,0,0,3,0,0,0,0,0,2,5,0,1,1610612757,0,0,0,0,1,0,2,0,0,5,1,0
20401079,1610612751,0,0,2,0,0,2,0,0,0,6,1,1,1610612753,0,0,1,0,1,0,0,0,0,6,0,1
20401080,1610612740,0,0,1,0,0,3,2,0,2,4,0,0,1610612748,1,0,2,0,0,1,1,0,0,5,0,1
20401081,1610612741,1,0,1,0,1,3,0,0,0,4,1,0,1610612766,0,0,1,0,0,2,1,0,2,6,0,0
20401082,1610612759,0,0,1,0,0,5,0,0,0,4,2,0,1610612747,2,0,1,0,0,1,0,0,0,6,0,1
20401083,1610612757,0,0,0,0,1,0,1,0,1,5,1,0,1610612743,0,0,1,0,1,0,0,0,1,5,1,1
20401084,1610612764,0,0,2,0,0,2,0,0,0,5,0,2,1610612754,1,0,1,0,0,2,0,0,0,5,0,1
20401085,1610612739,0,0,0,0,0,1,2,0,0,7,1,1,1610612742,2,0,0,0,1,2,0,0,1,4,1,1
20401086,1610612749,0,0,3,0,0,1,1,0,1,5,0,1,1610612752,1,0,3,0,0,2,1,0,0,4,0,1
20401087,1610612758,2,0,3,0,0,0,1,0,0,6,1,0,1610612750,2,0,0,0,0,4,1,0,1,4,0,0
20401088,1610612738,1,0,2,0,0,3,0,0,0,3,1,1,1610612755,0,0,1,0,1,3,0,0,0,5,0,1
20401089,1610612761,1,0,0,0,0,4,1,0,1,4,1,0,1610612765,1,0,1,0,1,0,1,0,1,5,1,1
20401090,1610612737,0,0,1,0,1,3,1,0,1,5,0,0,1610612746,1,0,1,0,0,0,1,0,3,5,0,1
20401091,1610612744,1,0,0,0,0,1,1,0,1,5,1,1,1610612760,0,0,3,0,0,0,0,0,2,5,0,1
20401092,1610612763,0,0,1,0,0,4,1,0,2,3,0,0,1610612747,2,0,0,0,0,1,0,0,0,7,0,1
20401093,1610612745,1,0,0,0,0,1,1,0,0,6,1,1,1610612756,2,0,0,0,0,2,2,0,0,4,1,0
20401094,1610612764,1,0,2,0,0,1,0,0,0,6,0,2,1610612738,1,0,2,0,0,3,0,0,0,3,1,1
20401095,1610612766,0,0,1,0,0,2,1,0,2,5,0,0,1610612746,1,0,1,0,0,0,1,0,3,5,0,1
20401096,1610612739,0,0,0,0,0,1,2,0,0,7,1,1,1610612751,0,0,2,0,0,2,0,0,0,5,1,1
20401097,1610612752,1,0,3,0,0,1,1,0,0,5,0,1,1610612754,1,0,1,0,0,2,0,0,0,5,0,1
20401098,1610612737,0,0,1,0,1,3,0,0,1,5,0,0,1610612740,0,0,1,0,0,3,2,0,2,4,0,0
20401099,1610612748,1,0,2,0,0,1,0,0,0,6,0,1,1610612741,1,0,1,0,1,1,0,0,0,5,1,0
20401100,1610612763,0,0,1,0,0,4,1,0,2,3,0,0,1610612743,0,0,1,0,1,0,1,0,1,5,1,1
20401101,1610612742,1,0,0,0,1,2,0,0,2,4,1,1,1610612753,0,0,2,0,1,0,0,0,0,7,0,1
20401102,1610612762,0,0,1,0,0,1,2,0,1,6,0,0,1610612757,0,0,0,0,1,0,1,0,1,5,1,0
20401103,1610612756,2,0,0,0,0,2,2,0,0,5,1,0,1610612747,2,0,0,0,0,1,0,0,1,7,0,0
20401104,1610612758,2,0,3,0,0,0,1,0,0,6,1,0,1610612760,0,0,3,0,0,0,0,0,2,5,0,1
20401105,1610612744,1,0,0,0,0,1,1,0,1,5,1,1,1610612745,1,0,0,0,0,1,1,0,0,6,1,1
20401106,1610612738,1,0,2,0,0,3,0,0,0,3,1,1,1610612749,0,0,3,0,0,1,1,0,1,5,0,0
20401107,1610612761,1,0,0,0,0,4,1,0,1,4,1,0,1610612763,0,0,1,0,0,4,1,0,2,3,0,0
20401108,1610612755,0,0,1,0,1,3,0,0,0,5,0,1,1610612766,0,0,1,0,0,1,1,0,2,6,0,0
20401109,1610612753,0,0,2,0,1,0,0,0,0,7,0,1,1610612741,1,0,1,0,1,1,0,0,1,4,1,0
20401110,1610612754,1,0,1,0,0,2,0,0,1,5,0,1,1610612739,0,0,0,0,0,1,1,0,0,7,1,1
20401111,1610612765,1,0,1,0,1,0,1,0,1,5,2,0,1610612764,0,0,2,0,0,2,0,0,0,5,0,2
20401112,1610612740,0,0,0,0,1,3,2,0,1,4,0,0,1610612743,0,0,1,0,1,0,1,0,1,5,1,1
20401113,1610612759,1,0,1,0,0,4,0,0,0,4,2,0,1610612746,1,0,1,0,0,0,1,0,3,5,0,1
20401114,1610612750,2,0,0,0,0,4,1,0,1,4,0,0,1610612762,0,0,1,0,0,1,2,0,0,6,0,0
20401115,1610612757,0,0,0,0,1,0,1,0,1,5,1,0,1610612744,1,0,0,0,0,1,1,0,1,4,1,1
20401116,1610612751,0,0,2,0,0,2,0,0,0,5,1,1,1610612752,1,0,3,0,0,1,1,0,0,5,0,1
20401117,1610612742,1,0,0,0,1,2,0,0,2,4,1,1,1610612759,1,0,1,0,0,4,0,0,0,4,2,0
20401118,1610612747,2,0,0,0,0,0,0,0,1,8,0,1,1610612745,1,0,0,0,0,2,1,0,0,6,1,1
20401119,1610612761,1,0,0,0,0,3,1,0,1,4,1,0,1610612737,0,0,0,0,1,3,0,0,1,5,0,0
20401120,1610612755,0,0,1,0,1,3,0,0,0,5,0,1,1610612739,1,0,0,0,0,1,1,0,0,7,0,1
20401121,1610612753,0,0,2,0,1,0,0,0,0,8,0,1,1610612765,1,0,1,0,1,0,1,0,1,5,2,0
20401122,1610612752,1,0,3,0,0,0,1,0,0,5,0,1,1610612741,1,0,1,0,1,2,0,0,1,4,1,0
20401123,1610612754,1,0,1,0,0,2,0,0,1,5,0,1,1610612764,0,0,2,0,0,2,0,0,0,6,0,2
20401124,1610612763,0,0,1,0,0,4,1,0,2,2,0,0,1610612748,1,0,2,0,0,1,0,0,0,6,0,1
20401125,1610612740,0,0,0,0,0,3,1,0,1,5,0,0,1610612762,0,0,1,0,0,1,2,0,1,6,0,0
20401126,1610612749,0,0,3,0,0,1,1,0,1,5,0,1,1610612766,0,0,1,0,0,1,1,0,3,6,0,0
20401127,1610612750,2,0,0,0,0,4,1,0,1,4,0,0,1610612743,0,0,1,0,1,1,1,0,1,5,1,1
20401128,1610612757,0,0,0,0,1,0,2,0,1,5,1,0,1610612758,2,0,3,0,0,0,1,0,0,5,1,0
20401129,1610612744,1,0,0,0,0,1,1,0,1,5,1,1,1610612756,2,0,0,0,0,2,2,0,0,5,1,0
20401130,1610612760,0,0,3,0,0,0,0,0,1,5,0,1,1610612747,2,0,0,0,0,0,0,0,1,8,0,1
20401131,1610612751,0,0,2,0,0,2,0,0,0,5,1,1,1610612738,1,0,2,0,0,3,0,0,0,3,1,2
20401132,1610612764,1,0,2,0,0,2,0,0,0,5,0,2,1610612755,0,0,1,0,1,3,0,0,0,5,0,0
20401133,1610612737,0,0,0,0,1,3,0,0,1,7,0,0,1610612750,2,0,0,0,0,3,1,0,1,4,0,0
20401134,1610612739,1,0,0,0,0,1,1,0,0,7,0,1,1610612749,0,0,2,0,0,1,1,0,1,5,0,1
20401135,1610612741,1,0,2,0,1,1,0,0,1,4,1,0,1610612761,1,0,0,0,0,3,1,0,1,5,1,0
20401136,1610612742,1,0,0,0,1,2,0,0,2,4,1,1,1610612762,0,0,1,0,0,1,2,0,1,5,0,0
20401137,1610612743,0,0,1,0,1,1,1,0,1,4,1,1,1610612760,0,0,2,0,0,0,0,0,1,5,0,1
20401138,1610612756,2,0,1,0,0,2,2,0,0,4,1,0,1610612745,1,0,1,0,0,2,1,0,0,5,1,1
20401139,1610612746,0,0,1,0,0,0,1,0,3,5,0,1,1610612759,1,0,2,0,0,4,0,0,0,4,2,0
20401140,1610612748,1,0,2,0,0,1,0,0,0,6,0,1,1610612765,1,0,1,0,1,0,1,0,1,5,2,0
20401141,1610612754,1,0,1,0,0,2,0,0,1,5,0,1,1610612752,1,0,3,0,0,0,1,0,0,5,0,1
20401142,1610612758,2,0,2,0,0,0,0,0,0,6,1,0,1610612747,2,0,0,0,0,0,0,0,1,8,0,1
20401143,1610612740,0,0,1,0,0,2,1,0,1,5,0,0,1610612757,0,0,0,0,1,0,2,0,1,5,1,0
20401144,1610612763,0,0,1,0,0,5,1,0,2,2,0,0,1610612766,0,0,1,0,0,1,1,0,3,6,0,0
20401145,1610612744,1,0,0,0,0,1,1,0,1,5,1,1,1610612759,1,0,1,0,0,4,0,0,0,5,1,0
20401146,1610612761,1,0,0,0,0,3,1,0,1,5,1,0,1610612754,1,0,1,0,0,2,0,0,1,5,0,1
20401147,1610612764,1,0,2,0,0,2,0,0,0,6,0,2,1610612749,0,0,1,0,1,1,1,0,1,5,0,1
20401148,1610612753,0,0,2,0,1,0,0,0,0,8,0,1,1610612739,0,0,0,0,0,1,2,0,0,7,1,1
20401149,1610612737,0,0,0,0,1,3,0,0,1,7,0,0,1610612766,0,0,1,0,0,1,1,0,3,4,0,0
20401150,1610612741,1,0,2,0,1,1,0,0,0,5,1,0,1610612765,1,0,1,0,1,0,1,0,1,5,2,0
20401151,1610612742,1,0,0,0,1,2,0,0,1,4,1,1,1610612763,0,0,2,0,0,5,1,0,2,2,0,0
20401152,1610612743,0,0,1,0,1,2,1,0,1,4,1,1,1610612744,1,0,0,0,0,1,1,0,1,5,1,1
20401153,1610612760,0,0,2,0,0,0,0,0,1,5,0,1,1610612745,1,0,0,0,0,2,1,0,0,6,1,1
20401154,1610612747,2,0,0,0,0,0,0,0,1,8,0,1,1610612756,2,0,1,0,0,2,2,0,0,4,1,0
20401155,1610612755,0,0,1,0,1,3,1,0,0,5,0,1,1610612738,1,0,2,0,0,3,0,0,0,3,1,2
20401156,1610612752,1,0,3,0,0,1,1,0,0,5,0,1,1610612761,1,0,0,0,0,3,1,0,1,5,1,0
20401157,1610612759,1,0,1,0,0,4,0,0,0,4,2,0,1610612757,0,0,0,0,1,0,2,0,2,5,1,0
20401158,1610612756,1,0,1,0,0,2,2,0,0,4,1,0,1610612740,0,0,1,0,0,2,1,0,1,5,0,0
20401159,1610612746,1,0,1,0,0,0,1,0,3,5,0,0,1610612762,0,0,1,0,0,1,2,0,1,5,0,0
20401160,1610612764,1,0,2,0,1,2,0,0,0,4,0,2,1610612741,1,0,2,0,1,0,0,0,1,4,1,0
20401161,1610612766,0,0,1,0,0,1,1,0,3,4,0,0,1610612737,0,0,0,0,1,3,0,0,1,7,0,0
20401162,1610612765,1,0,1,0,1,0,1,0,1,5,2,0,1610612753,0,0,2,0,1,0,0,0,1,5,0,1
20401163,1610612754,1,0,1,0,0,2,0,0,1,5,0,1,1610612751,0,0,2,0,0,2,0,0,0,5,1,1
20401164,1610612749,0,0,2,0,1,1,1,0,1,5,0,1,1610612738,1,0,2,0,0,3,0,0,0,3,1,2
20401165,1610612750,2,0,0,0,0,4,1,0,1,4,0,0,1610612744,1,0,0,0,0,1,1,0,0,5,1,1
20401166,1610612745,1,0,0,0,0,2,1,0,0,5,1,1,1610612763,0,0,2,0,0,5,1,0,2,3,0,0
20401167,1610612743,0,0,1,0,1,1,1,0,1,4,1,1,1610612740,0,0,1,0,0,2,1,0,0,4,0,0
20401168,1610612760,1,0,3,0,0,0,0,0,2,5,0,1,1610612742,1,0,0,0,1,2,0,0,2,4,1,1
20401169,1610612762,0,0,1,0,0,1,2,0,1,5,0,0,1610612759,1,0,1,0,0,4,1,0,0,3,2,0
20401170,1610612755,0,0,1,0,1,3,1,0,0,5,0,1,1610612748,1,0,2,0,0,1,1,0,0,6,0,1
20401171,1610612739,1,0,0,0,0,1,2,0,0,7,0,1,1610612752,1,0,4,0,0,1,0,0,0,5,0,1
20401172,1610612757,0,0,0,0,1,0,2,0,2,5,1,0,1610612742,1,0,0,0,1,2,0,0,2,4,1,0
20401173,1610612761,1,0,0,0,0,2,1,0,1,5,1,0,1610612751,0,0,2,0,0,2,0,0,0,5,1,1
20401174,1610612764,1,0,2,0,1,2,0,0,0,4,0,2,1610612739,1,0,0,0,0,1,2,0,0,7,0,1
20401175,1610612738,1,0,2,0,0,3,0,0,0,3,1,2,1610612748,1,0,2,0,0,1,1,0,0,6,0,1
20401176,1610612765,1,0,1,0,1,0,1,0,1,5,2,0,1610612749,0,0,2,0,1,1,1,0,1,5,0,1
20401177,1610612754,1,0,1,0,0,2,0,0,1,5,0,1,1610612755,0,0,1,0,1,3,1,0,0,5,0,1
20401178,1610612741,1,0,2,0,1,1,0,0,1,4,1,0,1610612753,0,0,2,0,1,0,0,0,1,7,0,1
20401179,1610612743,0,0,1,0,1,1,1,0,1,4,1,1,1610612763,0,0,1,0,0,5,1,0,2,2,0,0
20401180,1610612762,0,0,1,0,0,1,2,0,1,5,0,0,1610612750,2,0,0,0,0,4,1,0,1,4,0,0
20401181,1610612756,1,0,0,0,0,2,2,0,0,5,1,0,1610612746,1,0,1,0,0,0,1,0,3,6,0,0
20401182,1610612747,2,0,1,0,0,0,0,0,1,8,0,0,1610612758,2,0,3,0,0,0,1,0,0,6,1,0
20401183,1610612744,1,0,0,0,0,1,1,0,1,5,1,1,1610612757,0,0,0,0,1,0,1,0,1,4,1,0
20401184,1610612760,1,0,3,0,0,0,0,0,2,5,0,1,1610612740,0,0,1,0,0,2,1,0,1,4,0,0
20401185,1610612766,0,0,1,0,0,1,1,0,3,4,0,0,1610612752,1,0,3,0,0,1,1,0,0,5,0,1
20401186,1610612737,0,0,0,0,1,3,0,0,1,7,0,0,1610612741,1,0,2,0,1,1,0,0,1,4,1,0
20401187,1610612745,1,0,0,0,0,2,1,0,0,5,1,1,1610612743,0,0,1,0,0,2,1,0,1,4,1,1
20401188,1610612749,0,0,2,0,1,1,1,0,1,5,0,0,1610612753,0,0,2,0,1,0,0,0,1,6,0,0
20401189,1610612759,1,0,1,0,0,4,1,0,0,3,2,0,1610612763,0,0,1,0,0,5,1,0,2,2,0,0
20401190,1610612756,2,0,0,0,0,2,2,0,0,5,1,0,1610612758,1,0,3,0,0,0,0,0,0,6,1,0
20401191,1610612746,1,0,0,0,0,0,1,0,3,5,0,0,1610612740,0,0,1,0,0,2,1,0,1,4,0,0
20401192,1610612764,1,0,2,0,1,2,0,0,0,4,0,2,1610612766,0,0,1,0,0,2,0,0,3,3,0,0
20401193,1610612748,1,0,2,0,0,1,1,0,0,6,0,1,1610612754,1,0,1,0,0,1,1,0,1,5,0,1
20401194,1610612765,1,0,1,0,1,0,1,0,1,5,2,0,1610612739,1,0,0,0,0,1,2,0,0,7,0,1
20401195,1610612750,2,0,0,0,0,4,1,0,1,4,0,0,1610612760,1,0,3,0,0,0,0,0,2,5,0,1
20401196,1610612747,2,0,1,0,0,0,0,0,1,7,0,1,1610612742,1,0,0,0,1,2,0,0,2,4,1,1
20401197,1610612761,1,0,0,0,0,2,1,0,1,5,1,0,1610612738,1,0,2,0,0,3,0,0,0,3,1,2
20401198,1610612751,0,0,2,0,0,2,0,0,0,5,1,1,1610612755,0,0,1,0,1,3,1,0,0,5,0,1
20401199,1610612752,1,0,3,0,0,1,0,0,0,5,0,1,1610612737,0,0,0,0,1,2,0,0,1,6,0,0
20401200,1610612757,0,0,0,0,1,0,2,0,1,5,1,0,1610612762,0,0,1,0,0,1,2,0,1,5,0,0
20401201,1610612755,0,0,1,0,1,3,1,0,0,5,0,1,1610612749,0,0,1,0,1,1,1,0,1,6,0,0
20401202,1610612753,0,0,2,0,0,0,1,0,1,6,0,1,1610612754,1,0,1,0,0,2,1,0,0,5,0,1
20401203,1610612763,1,0,2,0,0,4,1,0,2,2,0,0,1610612759,1,0,1,0,0,4,1,0,0,3,1,0
20401204,1610612740,0,0,1,0,0,3,1,0,1,3,0,0,1610612750,2,0,0,0,0,3,1,0,1,5,0,0
20401205,1610612745,1,0,1,0,0,2,1,0,0,5,1,1,1610612746,1,0,1,0,0,0,1,0,3,5,0,0
20401206,1610612762,0,0,1,0,0,1,2,0,1,5,0,0,1610612758,1,0,3,0,0,0,0,0,0,5,1,0
20401207,1610612756,2,0,0,0,0,2,2,0,0,5,1,0,1610612743,1,0,1,0,0,2,1,0,1,4,1,1
20401208,1610612744,1,0,0,0,0,1,1,0,1,4,1,1,1610612747,1,0,1,0,0,1,0,0,0,6,0,1
20401209,1610612739,1,0,0,0,0,1,2,0,0,7,0,1,1610612738,1,0,2,0,0,3,0,0,0,3,1,2
20401210,1610612751,0,0,2,0,0,2,0,0,0,5,1,1,1610612764,1,0,2,0,1,2,0,0,0,3,0,2
20401211,1610612737,0,0,0,0,1,2,0,0,1,6,0,0,1610612765,1,0,1,0,1,0,0,0,1,5,1,0
20401212,1610612748,1,0,2,0,0,1,0,0,0,7,0,1,1610612766,0,0,1,0,0,3,1,0,2,3,0,0
20401213,1610612749,0,0,1,0,1,1,1,0,1,6,0,0,1610612761,1,0,0,0,0,2,1,0,1,5,1,0
20401214,1610612741,1,0,2,0,1,1,0,0,1,5,1,0,1610612752,1,0,3,0,0,2,1,0,0,4,0,1
20401215,1610612742,1,0,0,0,1,2,0,0,2,4,0,1,1610612760,1,0,3,0,0,0,0,0,1,6,0,1
20401216,1610612743,1,0,1,0,0,2,1,0,1,5,1,1,1610612757,0,0,0,0,1,1,2,0,1,5,1,0
20401217,1610612738,1,0,2,0,0,2,0,0,0,3,0,2,1610612751,0,0,2,0,0,2,0,0,0,5,1,1
20401218,1610612761,2,0,0,0,0,1,1,0,1,5,1,0,1610612739,0,0,0,0,0,2,2,0,0,6,0,1
20401219,1610612755,0,0,2,0,0,3,0,0,0,5,0,1,1610612737,0,0,0,0,1,2,0,0,1,6,0,0
20401220,1610612766,0,0,2,0,0,2,1,0,2,3,0,0,1610612765,1,0,1,0,1,0,0,0,1,6,1,0
20401221,1610612753,0,0,1,0,0,0,1,0,0,7,0,1,1610612748,1,0,2,0,0,1,0,0,0,7,0,1
20401222,1610612752,1,0,3,0,0,1,1,0,0,5,0,1,1610612764,1,0,2,0,0,2,0,0,0,3,0,2
20401223,1610612754,1,0,1,0,0,2,1,0,1,5,0,1,1610612741,1,0,2,0,0,1,0,0,1,5,1,0
20401224,1610612763,1,0,2,0,0,3,1,0,2,2,0,0,1610612742,1,0,0,0,1,2,0,0,3,4,0,1
20401225,1610612740,0,0,1,0,0,3,1,0,1,3,0,0,1610612746,1,0,1,0,0,0,1,0,3,6,0,0
20401226,1610612750,2,0,0,0,0,3,1,0,1,5,0,0,1610612759,1,0,1,0,0,3,1,0,0,3,2,0
20401227,1610612745,1,0,1,0,0,2,1,0,0,5,1,0,1610612760,0,0,3,0,0,0,0,0,1,6,0,0
20401228,1610612757,0,0,0,0,1,1,2,0,1,5,1,0,1610612747,1,0,1,0,0,1,0,0,0,6,0,1
20401229,1610612744,1,0,0,0,0,1,1,0,1,4,1,1,1610612762,0,0,1,0,0,1,2,0,1,5,0,0
20401230,1610612758,2,0,3,0,0,1,0,0,0,6,0,0,1610612756,2,0,1,0,0,2,2,0,0,4,1,0
20500001,1610612755,0,0,2,0,0,2,1,0,0,5,0,1,1610612749,1,0,0,0,2,2,1,0,2,3,0,1
20500002,1610612759,1,0,2,0,0,4,1,0,1,1,2,0,1610612743,1,0,1,0,1,2,1,0,2,2,1,1
20500003,1610612756,0,0,1,0,0,3,1,0,0,6,1,0,1610612742,0,0,0,0,1,2,0,0,3,5,0,1
20500004,1610612761,2,0,0,0,0,3,1,0,1,5,0,0,1610612764,3,0,1,0,1,2,0,0,1,3,0,1
20500005,1610612753,1,0,2,0,0,0,1,0,1,5,0,1,1610612754,0,0,0,0,0,3,1,0,2,4,0,2
20500006,1610612739,0,0,0,0,0,2,2,0,0,6,0,2,1610612740,0,0,1,0,1,2,2,0,1,4,1,0
20500007,1610612738,1,0,3,0,1,1,0,0,1,4,0,1,1610612752,2,0,3,0,0,1,1,0,0,4,0,1
20500008,1610612751,1,0,3,0,0,1,0,0,0,4,1,2,1610612749,1,0,0,0,1,1,2,0,2,4,0,1
20500009,1610612765,1,0,2,0,1,0,1,0,1,4,2,0,1610612755,1,0,2,0,0,2,1,0,0,5,0,1
20500010,1610612763,2,0,1,0,0,2,1,0,0,5,1,0,1610612748,0,0,3,0,0,1,1,0,1,3,1,2
20500011,1610612750,1,0,0,0,0,3,1,0,1,6,0,0,1610612757,0,0,0,0,2,2,2,0,1,5,0,0
20500012,1610612741,1,0,3,0,1,3,0,0,1,2,1,0,1610612766,0,0,1,0,0,2,2,0,3,4,0,0
20500013,1610612745,1,0,3,0,0,2,1,0,0,3,1,1,1610612758,1,0,2,0,0,1,2,0,1,4,1,0
20500014,1610612762,1,0,1,0,0,2,3,0,2,2,0,0,1610612742,0,0,0,0,1,2,0,0,3,5,0,1
20500015,1610612760,1,0,4,0,0,1,0,0,2,4,0,1,1610612746,1,0,1,0,1,1,1,0,1,7,0,1
20500016,1610612743,1,0,0,0,1,2,1,0,2,3,1,1,1610612747,0,0,2,0,0,0,1,0,0,8,0,1
20500017,1610612744,1,0,0,0,1,1,1,0,1,5,1,1,1610612737,1,0,1,0,1,2,1,0,1,5,0,0
20500018,1610612748,0,0,2,0,0,1,1,0,1,4,1,2,1610612754,0,0,0,0,0,4,1,0,2,4,0,2
20500019,1610612747,0,0,2,0,0,0,1,0,0,8,0,1,1610612756,0,0,1,0,0,3,1,0,0,6,1,0
20500020,1610612761,2,0,0,0,0,2,1,0,2,5,0,0,1610612751,1,0,3,0,0,1,0,0,0,4,1,2
20500021,1610612755,0,0,2,0,0,2,1,0,0,5,0,1,1610612766,0,0,2,0,0,2,2,0,3,3,0,0
20500022,1610612753,1,0,2,0,0,0,1,0,1,5,0,1,1610612763,2,0,1,0,0,2,1,0,0,5,1,0
20500023,1610612738,1,0,2,0,0,1,0,0,1,6,0,1,1610612765,1,0,1,0,1,0,1,0,1,5,1,1
20500024,1610612752,2,0,3,0,0,0,1,0,0,5,0,1,1610612764,2,0,1,0,1,2,0,0,1,5,0,1
20500025,1610612740,0,0,1,0,1,3,2,0,1,3,1,0,1610612758,1,0,2,0,0,2,2,0,1,3,1,0
20500026,1610612759,1,0,2,0,0,4,1,0,1,1,2,0,1610612739,0,0,0,0,0,2,2,0,0,6,0,2
20500027,1610612743,1,0,0,0,1,2,1,0,2,3,1,1,1610612757,0,0,0,0,2,2,2,0,1,5,0,0
20500028,1610612746,1,0,2,0,0,1,1,0,1,6,0,0,1610612737,1,0,1,0,1,2,0,0,1,5,0,0
20500029,1610612744,1,0,0,0,0,1,1,0,1,6,0,1,1610612762,1,0,1,0,0,2,3,0,2,2,0,0
20500030,1610612760,1,0,3,0,0,1,0,0,1,5,0,1,1610612750,1,0,0,0,0,3,1,0,1,6,0,0
20500031,1610612764,2,0,1,0,1,2,0,0,1,4,0,1,1610612753,1,0,2,0,0,1,1,0,0,5,0,1
20500032,1610612751,1,0,3,0,0,1,0,0,0,4,1,2,1610612741,1,0,3,0,1,3,0,0,1,2,1,0
20500033,1610612766,0,0,2,0,0,3,1,0,2,4,0,0,1610612738,1,0,2,0,0,1,0,0,1,6,0,1
20500034,1610612765,1,0,1,0,1,0,1,0,1,5,1,1,1610612761,2,0,0,0,0,3,1,0,2,4,0,0
20500035,1610612754,1,0,1,0,0,4,1,0,2,2,0,1,1610612755,0,0,2,0,0,2,1,0,0,5,0,1
20500036,1610612763,2,0,1,0,0,2,1,0,0,5,1,0,1610612739,0,0,0,0,0,1,2,0,0,7,0,2
20500037,1610612749,1,0,1,0,1,1,1,0,2,4,0,1,1610612748,0,0,2,0,0,2,0,0,1,4,1,2
20500038,1610612745,1,0,3,0,0,2,1,0,0,4,1,0,1610612740,0,0,0,0,1,2,2,0,1,5,1,0
20500039,1610612742,0,0,0,0,1,2,0,0,3,5,0,1,1610612759,1,0,1,0,0,4,1,0,1,2,2,0
20500040,1610612762,0,0,1,0,0,3,3,0,2,3,0,0,1610612756,0,0,1,0,0,3,1,0,0,6,1,0
20500041,1610612757,0,0,0,0,2,3,2,0,1,4,0,0,1610612737,1,0,1,0,1,3,0,0,1,4,0,0
20500042,1610612746,1,0,2,0,0,0,1,0,2,6,0,0,1610612750,1,0,0,0,0,3,1,0,1,6,0,0
20500043,1610612752,2,0,2,0,1,0,1,0,0,5,0,1,1610612744,1,0,0,0,1,1,1,0,1,5,1,1
20500044,1610612756,0,0,1,0,0,3,1,0,0,6,1,0,1610612758,1,0,2,0,0,1,2,0,1,4,1,0
20500045,1610612747,0,0,2,0,0,0,1,0,0,8,0,1,1610612743,1,0,0,0,1,2,1,0,2,3,1,1
20500046,1610612761,2,0,0,0,0,3,1,0,1,5,0,0,1610612739,0,0,0,0,0,2,2,0,0,6,0,2
20500047,1610612766,0,0,3,0,0,2,2,0,2,3,0,0,1610612762,0,0,1,0,0,3,3,0,2,3,0,0
20500048,1610612748,0,0,2,0,0,1,0,0,1,4,1,2,1610612751,1,0,3,0,0,0,0,0,0,5,1,2
20500049,1610612750,1,0,0,0,0,3,1,0,1,6,0,0,1610612746,1,0,2,0,0,0,1,0,1,7,0,0
20500050,1610612741,1,0,3,0,1,3,0,0,1,2,1,0,1610612759,1,0,1,0,0,4,1,0,1,2,2,0
20500051,1610612737,1,0,1,0,1,4,1,0,1,4,0,0,1610612747,0,0,2,0,0,0,1,0,0,10,0,1
20500052,1610612749,1,0,1,0,2,1,1,0,2,3,0,1,1610612744,1,0,0,0,1,1,1,0,1,5,1,1
